customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,num_support_tickets,churned
CUST-00383,57,F,10,74.7,767.45,month-to-month,mailed_check,10,1
CUST-00384,24,F,22,80.73,1746.62,one-year,bank_transfer,6,1
CUST-00385,60,F,71,92.2,6525.94,two-year,credit_card,0,0
CUST-00386,41,M,51,77.18,3928.94,one-year,electronic_check,10,0
CUST-00387,58,F,62,39.97,2525.85,month-to-month,mailed_check,1,1
CUST-00388,60,F,40,98.49,3898.71,one-year,mailed_check,2,0
CUST-00389,20,F,48,108.55,5204.37,one-year,electronic_check,3,1
CUST-00390,60,M,35,76.42,2633.27,month-to-month,electronic_check,8,0
CUST-00391,21,F,53,117.07,6236.55,two-year,mailed_check,8,1
CUST-00392,23,F,61,77.27,4753.75,month-to-month,credit_card,8,0
CUST-00393,27,M,67,100.05,6748.28,two-year,mailed_check,2,0
CUST-00394,45,M,22,117.22,2627.67,month-to-month,mailed_check,3,1
CUST-00395,64,M,19,103.41,1923.49,one-year,mailed_check,8,0
CUST-00396,73,M,42,105.66,4466.38,two-year,mailed_check,1,0
CUST-00397,66,M,54,34.96,1930.33,two-year,credit_card,4,0
CUST-00398,59,F,69,108.01,7459.89,one-year,mailed_check,0,0
CUST-00399,61,F,23,47.54,1047.3,month-to-month,electronic_check,3,0
CUST-00400,19,F,7,94.57,693.73,one-year,electronic_check,4,0
CUST-00401,73,M,36,104.28,3717.52,two-year,mailed_check,5,0
CUST-00402,30,F,35,92.88,3221.94,two-year,mailed_check,7,0
CUST-00403,28,M,67,106.72,7131.35,month-to-month,mailed_check,2,0
CUST-00404,74,M,68,107.93,7372.94,month-to-month,bank_transfer,0,1
CUST-00405,35,F,59,25.06,1510.89,one-year,mailed_check,10,0
CUST-00406,56,F,16,88.12,1377.68,month-to-month,mailed_check,9,1
CUST-00407,34,M,71,54.98,3882.09,month-to-month,mailed_check,0,0
CUST-00408,59,M,21,105.38,2230.75,month-to-month,electronic_check,10,0
CUST-00409,26,M,53,71.33,3790.6,two-year,credit_card,3,1
CUST-00410,63,F,33,80.83,2659.77,one-year,mailed_check,5,0
CUST-00411,51,F,59,45.2,2675.25,one-year,credit_card,8,0
CUST-00412,37,M,48,76.15,3653.37,two-year,electronic_check,4,0
CUST-00413,75,F,42,106.15,4427.14,one-year,bank_transfer,0,0
CUST-00414,19,F,52,86.05,4524.35,two-year,electronic_check,6,1
CUST-00415,54,M,52,58.83,3043.48,month-to-month,bank_transfer,10,0
CUST-00416,60,F,69,83.83,5785.0,one-year,bank_transfer,10,0
CUST-00417,65,F,72,38.11,2766.44,month-to-month,bank_transfer,10,0
CUST-00418,65,F,43,85.44,3665.97,month-to-month,electronic_check,5,1
CUST-00419,48,M,34,78.56,2707.68,one-year,credit_card,7,0
CUST-00420,37,F,25,70.05,1706.66,two-year,bank_transfer,2,0
CUST-00421,47,M,26,54.27,1392.66,two-year,bank_transfer,1,0
CUST-00422,21,M,63,53.26,3350.59,month-to-month,bank_transfer,2,0
CUST-00423,45,F,21,68.96,1438.5,month-to-month,mailed_check,6,1
CUST-00424,18,F,1,23.77,49.45,month-to-month,bank_transfer,0,0
CUST-00425,74,F,1,82.67,63.88,month-to-month,credit_card,6,1
CUST-00426,20,F,65,78.87,5171.4,month-to-month,mailed_check,8,1
CUST-00427,39,F,68,53.78,3642.97,two-year,bank_transfer,2,0
CUST-00428,26,M,52,21.91,1162.73,month-to-month,bank_transfer,1,0
CUST-00429,58,F,47,91.11,4309.29,month-to-month,credit_card,9,1
CUST-00430,21,M,7,86.2,595.08,two-year,mailed_check,1,0
CUST-00431,62,M,71,45.27,3194.28,two-year,credit_card,10,0
CUST-00432,44,M,67,47.0,3150.16,two-year,credit_card,4,0
CUST-00433,30,F,15,98.48,1510.35,one-year,bank_transfer,5,1
CUST-00434,31,F,53,49.54,2608.68,month-to-month,credit_card,0,0
CUST-00435,27,M,12,110.69,1356.23,two-year,credit_card,1,0
CUST-00436,36,F,33,84.43,2782.62,one-year,credit_card,2,0
CUST-00437,38,F,6,105.22,655.17,one-year,credit_card,0,0
CUST-00438,39,F,2,105.2,249.85,two-year,electronic_check,1,0
CUST-00439,43,F,48,101.5,4849.18,month-to-month,mailed_check,7,1
CUST-00440,62,M,54,84.88,4631.68,month-to-month,bank_transfer,1,1
CUST-00441,61,F,54,111.12,5968.61,one-year,mailed_check,5,0
CUST-00442,26,F,4,106.26,467.08,two-year,credit_card,6,0
CUST-00443,18,M,57,24.6,1449.99,one-year,electronic_check,8,0
CUST-00444,60,M,67,88.82,5949.13,two-year,mailed_check,2,1
CUST-00445,59,M,72,109.21,7863.68,two-year,mailed_check,7,1
CUST-00446,39,F,22,27.49,559.82,one-year,bank_transfer,8,0
CUST-00447,46,F,49,60.33,2914.97,month-to-month,mailed_check,7,1
CUST-00448,19,M,41,31.87,1297.01,one-year,credit_card,8,0
CUST-00449,57,F,71,20.02,1460.43,month-to-month,bank_transfer,10,0
CUST-00450,70,M,59,115.04,6821.79,one-year,electronic_check,8,0
CUST-00451,25,M,61,91.67,5617.8,one-year,bank_transfer,0,0
CUST-00452,36,F,44,55.51,2462.65,two-year,credit_card,2,0
CUST-00453,44,M,64,34.04,2153.99,two-year,bank_transfer,3,0
CUST-00454,70,M,16,113.02,1830.0,one-year,credit_card,6,1
CUST-00455,67,F,6,112.66,671.7,two-year,bank_transfer,7,0
CUST-00456,45,F,1,73.04,115.48,month-to-month,bank_transfer,9,0
CUST-00457,60,F,23,93.05,2140.56,month-to-month,mailed_check,6,1
CUST-00458,46,M,32,47.36,1479.34,one-year,electronic_check,8,0
CUST-00459,30,M,41,91.19,3751.21,two-year,electronic_check,10,0
CUST-00460,59,M,45,112.12,5045.79,month-to-month,electronic_check,1,0
CUST-00461,60,F,46,76.23,3524.0,two-year,electronic_check,6,0
CUST-00462,21,M,2,72.27,114.53,month-to-month,bank_transfer,4,1
CUST-00463,36,M,33,34.64,1168.48,month-to-month,credit_card,5,0
CUST-00464,73,M,58,30.25,1778.74,two-year,mailed_check,3,0
CUST-00465,60,M,66,98.43,6539.03,two-year,mailed_check,6,0
CUST-00466,34,M,41,116.58,4791.84,month-to-month,mailed_check,3,1
CUST-00467,30,M,48,95.51,4563.9,two-year,bank_transfer,10,0
CUST-00468,25,F,10,38.7,341.06,month-to-month,electronic_check,8,0
CUST-00469,18,F,34,33.01,1118.97,two-year,bank_transfer,0,0
CUST-00470,58,F,20,112.86,2256.26,two-year,electronic_check,1,1
CUST-00471,68,M,41,72.54,2965.73,month-to-month,mailed_check,1,0
CUST-00472,39,F,45,42.12,1874.76,month-to-month,mailed_check,8,0
CUST-00473,75,M,2,31.47,108.83,one-year,electronic_check,6,0
CUST-00474,19,F,15,58.59,880.28,two-year,mailed_check,7,0
CUST-00475,50,M,6,49.64,342.66,two-year,bank_transfer,8,1
CUST-00476,58,M,69,20.73,1466.87,month-to-month,mailed_check,1,1
CUST-00477,65,F,27,73.78,2006.72,two-year,credit_card,10,0
CUST-00478,23,M,20,22.38,403.03,two-year,electronic_check,8,0
CUST-00479,44,F,10,77.5,770.11,month-to-month,mailed_check,6,0
CUST-00480,18,M,41,21.69,914.89,two-year,credit_card,1,1
CUST-00481,61,F,46,112.8,5199.46,month-to-month,electronic_check,7,1
CUST-00482,28,M,49,59.51,2879.63,two-year,mailed_check,8,1
CUST-00483,74,F,38,116.01,4454.12,month-to-month,credit_card,8,1
CUST-00484,56,F,72,34.14,2461.8,month-to-month,credit_card,4,1
CUST-00485,44,M,27,94.83,2526.51,two-year,bank_transfer,9,0
CUST-00486,54,M,33,39.43,1336.33,month-to-month,mailed_check,10,0
CUST-00487,24,M,71,27.31,1961.57,two-year,mailed_check,5,1
CUST-00488,36,M,46,32.82,1549.73,two-year,electronic_check,7,0
CUST-00489,55,M,58,52.83,3070.7,two-year,electronic_check,5,0
CUST-00490,32,F,55,36.86,2004.97,one-year,electronic_check,2,0
CUST-00491,67,F,43,107.79,4633.67,one-year,credit_card,2,0
CUST-00492,30,F,11,104.18,1169.33,month-to-month,credit_card,1,0
CUST-00493,55,F,3,104.96,341.8,two-year,bank_transfer,0,1
CUST-00494,67,M,71,46.06,3256.84,two-year,bank_transfer,9,0
CUST-00495,43,F,38,33.39,1269.04,two-year,bank_transfer,9,0
CUST-00496,29,M,22,95.72,2129.43,month-to-month,mailed_check,5,0
CUST-00497,34,F,6,41.88,224.68,one-year,bank_transfer,8,1
CUST-00498,20,F,47,58.81,2724.39,one-year,electronic_check,4,0
CUST-00499,41,M,70,77.02,5393.07,one-year,mailed_check,3,0
CUST-00500,48,M,67,60.58,4059.04,one-year,bank_transfer,7,0
CUST-00501,31,M,22,43.0,914.69,two-year,electronic_check,9,0
CUST-00502,64,M,16,86.11,1375.91,one-year,mailed_check,7,0
CUST-00503,19,M,27,79.08,2089.47,two-year,bank_transfer,2,0
CUST-00504,28,F,66,23.92,1620.96,two-year,mailed_check,9,1
CUST-00505,36,M,3,107.85,295.21,two-year,mailed_check,7,0
CUST-00506,68,M,22,41.94,935.0,one-year,electronic_check,2,0
CUST-00507,32,F,44,112.24,4927.11,two-year,credit_card,0,0
CUST-00508,70,M,26,72.27,1889.57,two-year,bank_transfer,7,0
CUST-00509,25,M,5,107.78,537.12,two-year,bank_transfer,9,0
CUST-00510,51,F,70,102.75,7179.54,two-year,credit_card,8,0
CUST-00511,42,F,55,42.95,2371.15,one-year,credit_card,6,0
CUST-00512,23,F,18,45.45,827.93,month-to-month,mailed_check,4,0
CUST-00513,54,M,25,20.55,515.73,two-year,mailed_check,10,0
CUST-00514,24,M,27,88.78,2389.67,one-year,electronic_check,4,0
CUST-00515,61,F,69,62.36,4328.34,one-year,mailed_check,8,0
CUST-00516,48,F,72,68.25,4962.85,one-year,electronic_check,6,0
CUST-00517,32,F,18,105.5,1927.31,two-year,bank_transfer,1,1
CUST-00518,57,M,28,70.83,1949.31,one-year,credit_card,1,0
CUST-00519,22,F,19,67.17,1248.41,two-year,credit_card,9,0
CUST-00520,51,F,5,92.45,483.41,one-year,credit_card,2,0
CUST-00521,69,F,64,63.9,4059.07,month-to-month,bank_transfer,9,0
CUST-00522,18,M,22,87.4,1881.48,one-year,electronic_check,6,1
CUST-00523,51,M,46,86.97,4024.31,one-year,credit_card,1,0
CUST-00524,40,F,71,48.45,3486.28,two-year,electronic_check,3,0
CUST-00525,34,M,25,65.48,1627.71,one-year,credit_card,8,0
CUST-00526,69,F,10,70.32,740.81,one-year,electronic_check,7,0
CUST-00527,67,F,49,76.32,3757.84,month-to-month,credit_card,7,0
CUST-00528,32,M,15,45.78,716.72,one-year,mailed_check,5,0
CUST-00529,33,F,67,73.57,4888.49,two-year,electronic_check,1,0
CUST-00530,31,F,71,113.14,8001.22,one-year,bank_transfer,7,0
CUST-00531,31,M,26,43.49,1101.02,month-to-month,bank_transfer,9,0
CUST-00532,23,F,46,35.6,1648.98,month-to-month,credit_card,7,1
CUST-00533,74,F,48,82.07,3938.44,one-year,electronic_check,6,0
CUST-00534,69,F,29,95.02,2753.41,month-to-month,credit_card,8,1
CUST-00535,47,M,45,59.37,2691.47,two-year,mailed_check,5,0
CUST-00536,24,F,2,21.18,28.52,month-to-month,electronic_check,2,1
CUST-00537,57,F,71,46.28,3272.47,one-year,mailed_check,6,0
CUST-00538,43,F,27,61.91,1666.64,one-year,bank_transfer,9,0
CUST-00539,33,F,30,101.42,3078.23,two-year,bank_transfer,2,0
CUST-00540,49,M,20,67.3,1395.56,month-to-month,electronic_check,7,1
CUST-00541,24,M,39,45.1,1714.9,two-year,electronic_check,7,1
CUST-00542,41,F,13,64.99,829.28,one-year,mailed_check,1,0
CUST-00543,54,M,45,106.74,4851.24,two-year,electronic_check,5,1
CUST-00544,46,M,42,87.32,3655.55,one-year,electronic_check,7,0
CUST-00545,39,F,19,106.83,2042.9,two-year,mailed_check,1,0
CUST-00546,59,F,11,36.2,419.24,month-to-month,mailed_check,4,1
CUST-00547,51,F,57,98.1,5583.1,one-year,bank_transfer,0,0
CUST-00548,65,M,17,92.78,1548.32,two-year,mailed_check,1,0
CUST-00549,19,F,13,26.38,345.34,one-year,credit_card,1,0
CUST-00550,74,F,34,81.81,2762.48,month-to-month,bank_transfer,4,0
CUST-00551,28,M,57,82.65,4664.57,month-to-month,electronic_check,5,0
CUST-00552,53,F,61,66.72,4033.43,two-year,bank_transfer,9,0
CUST-00553,45,F,59,83.1,4943.79,two-year,mailed_check,8,0
CUST-00554,44,F,30,100.47,2979.67,one-year,credit_card,0,0
CUST-00555,48,M,67,101.54,6821.96,month-to-month,mailed_check,7,1
CUST-00556,56,M,39,20.91,845.17,one-year,electronic_check,3,0
CUST-00557,28,F,53,108.22,5768.5,one-year,bank_transfer,4,0
CUST-00558,69,F,11,62.22,662.89,month-to-month,electronic_check,6,0
CUST-00559,25,F,25,105.35,2645.52,month-to-month,electronic_check,9,1
CUST-00560,52,M,63,38.78,2411.73,month-to-month,credit_card,4,1
CUST-00561,32,M,35,32.5,1102.57,one-year,mailed_check,3,0
CUST-00562,47,M,44,62.02,2711.9,one-year,bank_transfer,0,0
CUST-00563,29,M,35,97.57,3454.52,month-to-month,electronic_check,6,0
CUST-00564,67,F,2,32.2,39.12,two-year,credit_card,3,1
CUST-00565,31,F,59,93.53,5507.18,month-to-month,electronic_check,5,0
CUST-00566,53,M,21,82.92,1716.65,month-to-month,electronic_check,3,0
CUST-00567,25,M,47,108.75,5124.54,two-year,electronic_check,0,1
CUST-00568,68,M,22,99.44,2138.57,two-year,credit_card,9,1
CUST-00569,23,M,61,88.84,5385.01,month-to-month,credit_card,10,1
CUST-00570,40,M,44,113.08,4995.65,two-year,credit_card,2,1
CUST-00571,66,F,63,43.27,2756.56,two-year,mailed_check,3,0
CUST-00572,34,M,3,88.92,265.29,one-year,mailed_check,8,0
CUST-00573,29,F,38,74.27,2804.63,one-year,mailed_check,4,0
CUST-00574,36,F,71,36.03,2562.29,two-year,mailed_check,0,0
CUST-00575,57,F,65,57.9,3791.1,month-to-month,bank_transfer,5,0
CUST-00576,30,F,9,85.83,799.04,two-year,bank_transfer,9,0
CUST-00577,24,M,37,52.26,1888.0,two-year,bank_transfer,2,0
CUST-00578,20,F,5,40.21,216.84,one-year,electronic_check,0,1
CUST-00579,31,F,47,42.07,2020.13,two-year,credit_card,7,1
CUST-00580,44,F,8,56.09,478.14,two-year,credit_card,9,0
CUST-00581,37,M,35,72.9,2595.96,two-year,credit_card,1,1
CUST-00582,60,M,30,73.17,2202.1,month-to-month,bank_transfer,8,1
CUST-00583,54,F,72,61.52,4446.89,month-to-month,mailed_check,1,0
CUST-00584,39,M,22,99.25,2186.89,two-year,mailed_check,5,0
CUST-00585,44,F,41,75.01,3108.03,one-year,electronic_check,9,0
CUST-00586,53,F,31,76.31,2351.61,month-to-month,mailed_check,7,0
CUST-00587,56,M,51,20.02,1022.78,month-to-month,electronic_check,0,0
CUST-00588,19,F,39,118.44,4661.07,month-to-month,bank_transfer,1,0
CUST-00589,41,M,5,66.04,303.5,month-to-month,electronic_check,1,1
CUST-00590,64,F,52,76.91,4028.61,month-to-month,bank_transfer,7,0
CUST-00591,69,F,13,79.52,991.61,one-year,credit_card,5,1
CUST-00592,73,M,45,107.98,4896.08,one-year,bank_transfer,10,0
CUST-00593,37,M,2,83.39,148.71,two-year,bank_transfer,5,0
CUST-00594,64,F,65,89.78,5882.8,month-to-month,credit_card,3,1
CUST-00595,39,M,56,48.98,2740.47,one-year,credit_card,8,1
CUST-00596,67,M,52,46.26,2431.72,one-year,mailed_check,8,0
CUST-00597,53,M,26,68.79,1762.77,two-year,electronic_check,6,0
CUST-00598,60,F,42,88.47,3708.09,two-year,electronic_check,3,1
CUST-00599,37,M,42,54.45,2335.67,two-year,mailed_check,9,1
CUST-00600,41,M,19,64.05,1242.72,month-to-month,credit_card,1,1
CUST-00601,73,F,7,44.3,261.47,two-year,credit_card,4,0
CUST-00602,52,M,58,67.12,3863.34,one-year,electronic_check,8,0
CUST-00603,60,M,62,82.3,5090.26,month-to-month,credit_card,4,0
CUST-00604,57,F,22,26.01,527.53,month-to-month,credit_card,1,0
CUST-00605,60,F,50,86.04,4338.43,two-year,credit_card,4,0
CUST-00606,63,M,50,43.12,2196.39,one-year,mailed_check,9,0
CUST-00607,47,M,69,28.8,1941.18,month-to-month,electronic_check,5,0
CUST-00608,61,F,63,59.34,3723.96,month-to-month,electronic_check,3,1
CUST-00609,74,F,65,47.59,3132.39,month-to-month,credit_card,8,0
CUST-00610,60,M,36,42.56,1490.94,one-year,mailed_check,8,0
CUST-00611,37,F,30,61.73,1846.82,two-year,bank_transfer,3,0
CUST-00612,73,M,18,78.1,1386.7,two-year,bank_transfer,6,0
CUST-00613,38,M,19,85.62,1632.51,two-year,credit_card,2,0
CUST-00614,66,F,41,103.95,4299.96,month-to-month,mailed_check,6,0
CUST-00615,35,M,39,64.3,2535.61,two-year,credit_card,2,0
CUST-00616,56,M,24,22.62,552.52,two-year,bank_transfer,10,0
CUST-00617,26,F,4,55.93,244.92,two-year,electronic_check,2,0
CUST-00618,32,M,50,69.14,3447.86,month-to-month,credit_card,4,1
CUST-00619,66,M,53,42.26,2196.39,two-year,mailed_check,9,0
CUST-00620,45,F,63,88.79,5621.39,one-year,mailed_check,5,0
CUST-00621,52,M,51,81.15,4140.71,two-year,mailed_check,7,0
CUST-00622,43,M,6,107.78,652.45,month-to-month,credit_card,3,0
CUST-00623,36,F,38,63.96,2397.13,one-year,electronic_check,9,0
CUST-00624,59,F,7,89.0,582.04,month-to-month,credit_card,2,1
CUST-00625,19,M,70,33.53,2342.47,one-year,bank_transfer,7,0
CUST-00626,63,M,12,45.01,561.96,two-year,credit_card,1,0
CUST-00627,51,F,15,90.62,1381.99,two-year,bank_transfer,6,0
CUST-00628,54,M,71,58.06,4088.47,month-to-month,bank_transfer,2,0
CUST-00629,46,F,7,61.96,446.37,one-year,credit_card,2,0
CUST-00630,49,F,26,20.35,533.45,one-year,credit_card,9,1
CUST-00631,47,F,64,43.79,2796.75,two-year,credit_card,3,0
CUST-00632,70,M,71,47.81,3349.4,two-year,bank_transfer,0,0
CUST-00633,71,F,45,23.67,1048.26,month-to-month,credit_card,0,0
CUST-00634,36,M,14,61.7,910.43,month-to-month,electronic_check,0,1
CUST-00635,42,M,12,96.85,1188.04,one-year,credit_card,4,0
CUST-00636,39,F,61,33.45,2042.91,two-year,bank_transfer,9,0
CUST-00637,51,M,8,30.93,245.81,two-year,electronic_check,6,0
CUST-00638,40,M,41,45.97,1896.2,two-year,mailed_check,8,0
CUST-00639,32,F,64,69.25,4479.93,month-to-month,credit_card,1,0
CUST-00640,31,F,4,66.49,257.36,month-to-month,electronic_check,5,0
CUST-00641,30,F,72,100.6,7218.64,month-to-month,credit_card,4,1
CUST-00642,25,F,39,70.67,2740.27,one-year,credit_card,2,0
CUST-00643,48,F,25,53.05,1355.98,one-year,bank_transfer,7,0
CUST-00644,47,F,20,82.72,1697.18,two-year,credit_card,8,0
CUST-00645,52,M,39,76.49,2953.94,two-year,electronic_check,5,0
CUST-00646,39,F,9,116.96,1065.29,one-year,bank_transfer,9,0
CUST-00647,66,F,50,38.74,1957.53,month-to-month,electronic_check,0,0
CUST-00648,41,F,35,61.39,2181.6,one-year,electronic_check,3,0
CUST-00649,20,M,68,50.23,3456.98,month-to-month,mailed_check,8,0
CUST-00650,39,F,4,99.9,422.84,two-year,electronic_check,5,1
CUST-00651,51,M,19,96.95,1812.57,month-to-month,credit_card,7,0
CUST-00652,37,M,50,91.37,4587.21,two-year,credit_card,5,1
CUST-00653,60,F,60,108.92,6487.45,month-to-month,electronic_check,10,0
CUST-00654,52,F,27,52.09,1433.71,month-to-month,credit_card,4,1
CUST-00655,57,M,20,35.75,685.66,month-to-month,electronic_check,8,1
CUST-00656,54,M,41,47.11,1898.64,two-year,electronic_check,9,0
CUST-00657,48,M,44,74.06,3219.23,month-to-month,credit_card,1,1
CUST-00658,55,F,55,59.19,3267.08,two-year,electronic_check,5,0
CUST-00659,23,F,26,91.29,2380.32,two-year,credit_card,7,0
CUST-00660,67,F,13,65.56,849.33,two-year,bank_transfer,2,0
CUST-00661,60,F,34,111.29,3812.74,one-year,electronic_check,7,1
CUST-00662,48,F,63,23.03,1485.47,one-year,electronic_check,5,1
CUST-00663,68,M,17,70.79,1186.02,one-year,credit_card,4,0
CUST-00664,57,M,69,66.1,4565.69,two-year,mailed_check,6,0
CUST-00665,68,F,9,54.07,493.35,two-year,electronic_check,8,0
CUST-00666,63,F,31,37.31,1118.04,two-year,mailed_check,5,1
CUST-00667,43,M,72,29.77,2153.27,one-year,mailed_check,5,0
CUST-00668,70,M,64,84.5,5446.73,month-to-month,credit_card,2,1
CUST-00669,54,F,20,65.3,1275.57,one-year,electronic_check,4,0
CUST-00670,40,M,39,111.85,4370.42,one-year,mailed_check,2,0
CUST-00671,18,F,38,26.24,958.09,two-year,electronic_check,0,0
CUST-00672,38,F,31,63.17,1948.87,two-year,mailed_check,8,0
CUST-00673,53,F,28,86.25,2449.33,one-year,electronic_check,6,1
CUST-00674,18,M,20,48.85,991.84,two-year,bank_transfer,7,1
CUST-00675,59,F,56,117.5,6616.02,month-to-month,mailed_check,9,1
CUST-00676,46,F,24,65.44,1556.09,one-year,bank_transfer,6,0
CUST-00677,50,F,1,77.79,68.87,two-year,electronic_check,0,1
CUST-00678,55,F,5,76.81,430.22,two-year,credit_card,2,0
CUST-00679,23,M,68,118.36,8023.0,one-year,credit_card,10,0
CUST-00680,75,F,70,99.81,6990.2,one-year,credit_card,7,0
CUST-00681,39,F,59,71.27,4190.22,one-year,electronic_check,4,0
CUST-00682,64,F,22,23.53,473.8,two-year,mailed_check,9,0
CUST-00683,69,M,22,77.29,1679.06,two-year,credit_card,2,0
CUST-00684,57,F,65,27.69,1777.37,one-year,electronic_check,0,0
CUST-00685,60,F,15,80.38,1192.68,two-year,bank_transfer,4,0
CUST-00686,39,M,31,68.49,2169.92,two-year,bank_transfer,7,0
CUST-00687,64,M,53,97.04,5114.21,month-to-month,electronic_check,0,0
CUST-00688,47,F,34,95.55,3246.32,month-to-month,mailed_check,8,1
CUST-00689,34,M,30,57.98,1742.44,two-year,mailed_check,0,0
CUST-00690,38,M,37,112.72,4130.38,one-year,electronic_check,6,0
CUST-00691,34,F,35,53.5,1868.61,one-year,bank_transfer,10,0
CUST-00692,29,F,25,72.0,1804.76,two-year,credit_card,1,0
CUST-00693,46,F,2,61.12,94.18,two-year,electronic_check,4,1
CUST-00694,56,M,25,23.4,630.05,two-year,credit_card,1,1
CUST-00695,66,M,12,105.64,1307.28,month-to-month,bank_transfer,4,1
CUST-00696,35,F,38,66.7,2553.82,month-to-month,electronic_check,4,0
CUST-00697,42,F,21,98.07,2042.74,one-year,credit_card,4,0
CUST-00698,30,F,34,37.79,1252.7,month-to-month,mailed_check,1,0
CUST-00699,59,M,19,74.06,1448.4,one-year,electronic_check,1,0
CUST-00700,67,F,5,27.29,88.33,two-year,mailed_check,2,0
CUST-00701,27,F,1,113.29,153.75,two-year,credit_card,8,0
CUST-00702,67,M,63,67.81,4276.04,one-year,credit_card,6,0
CUST-00703,40,F,62,32.12,2009.62,two-year,mailed_check,0,0
CUST-00704,47,F,12,56.54,693.26,one-year,bank_transfer,8,1
CUST-00705,62,F,6,116.75,740.15,two-year,electronic_check,7,1
CUST-00706,26,M,11,108.52,1163.03,one-year,bank_transfer,7,0
CUST-00707,49,F,50,26.3,1361.66,two-year,credit_card,0,0
CUST-00708,25,M,44,25.61,1157.55,two-year,mailed_check,10,1
CUST-00709,22,M,69,34.9,2431.65,two-year,mailed_check,10,0
CUST-00710,62,M,3,67.12,152.8,two-year,credit_card,4,1
CUST-00711,22,M,13,65.62,814.48,month-to-month,bank_transfer,1,0
CUST-00712,38,M,26,62.62,1675.71,two-year,bank_transfer,5,0
CUST-00713,22,M,28,96.42,2677.15,two-year,mailed_check,2,1
CUST-00714,55,M,48,75.34,3579.66,one-year,mailed_check,2,0
CUST-00715,29,M,3,107.96,344.55,month-to-month,electronic_check,6,1
CUST-00716,35,F,61,89.24,5434.84,month-to-month,bank_transfer,9,1
CUST-00717,23,F,5,79.63,382.94,two-year,credit_card,8,0
CUST-00718,57,F,31,39.19,1251.16,two-year,bank_transfer,7,0
